Altitude,Latitude,Longitude,Velocity,Date,Cordinates
261.6065855,-49.97078015,142.3346135,17132.31815,12/10/2017 20:24,"[[-49.970780151048,142.33461345341]]"
254.9384596,-17.00151188,123.7415119,17144.71987,12/11/2017 1:16,"[[-17.001511880393,123.741511925]]"
253.3085814,25.77069883,85.7841983,17154.38809,12/11/2017 6:08,"[[25.770698828334,85.7841983036]]"
256.0395682,51.78108701,77.26619708,17155.89074,12/11/2017 11:00,"[[51.781087005739,77.266197075561]]"
251.8277204,27.50891188,70.8385867,17161.14803,12/11/2017 15:52,"[[27.508911878932,70.838586697421]]"
252.6814988,-15.19498539,33.16374978,17153.41873,12/11/2017 20:44,"[[-15.194985394099,33.163749777546]]"
260.8312148,-49.28617614,12.74810474,17135.12555,12/12/2017 1:36,"[[-49.286176138273,12.748104739252]]"
258.8121597,-37.18982705,15.73436793,17137.18516,12/12/2017 6:28,"[[-37.189827050407,15.734367929798]]"
252.709319,3.981068988,-18.67182565,17151.42564,12/12/2017 11:20,"[[3.9810689882537,-18.671825645556]]"
255.1856177,43.11849012,-48.55145885,17154.92675,12/12/2017 16:12,"[[43.118490122328,-48.551458845165]]"
254.6605311,45.1377952,-42.4873944,17158.09623,12/12/2017 21:04,"[[45.13779520235,-42.487394400734]]"
250.7761799,7.08894617,-70.05841898,17159.5843,12/13/2017 1:56,"[[7.0889461695272,-70.058418984793]]"
256.9374999,-34.67568069,-105.6676179,17143.56316,12/13/2017 6:48,"[[-34.675680687254,-105.66761793096]]"
261.4530367,-50.37598403,-104.7565663,17133.1236,12/13/2017 11:40,"[[-50.375984026294,-104.7565662795]]"
254.8847313,-18.1891452,-122.0580492,17145.26546,12/13/2017 16:32,"[[-18.189145204828,-122.05804917474]]"
253.1349221,24.63846763,-160.1265231,17154.62576,12/13/2017 21:24,"[[24.638467627529,-160.12652311769]]"
256.1552463,51.71637923,-169.9078309,17155.33955,12/14/2017 2:16,"[[51.716379229669,-169.90783086076]]"
252.1691161,28.58812296,-175.1003378,17160.16943,12/14/2017 7:08,"[[28.588122959392,-175.10033780533]]"
252.617531,-14.03461041,147.4275858,17153.34059,12/14/2017 12:00,"[[-14.034610410611,147.42758577902]]"
260.4540995,-48.80265083,125.9158616,17136.28349,12/14/2017 16:52,"[[-48.802650834668,125.9158615572]]"
258.5279695,-38.08061355,129.594045,17138.63873,12/14/2017 21:44,"[[-38.080613552666,129.59404502993]]"
252.3768954,2.88582557,95.72956383,17152.55383,12/15/2017 2:36,"[[2.8858255697504,95.729563833956]]"
255.12322,42.38762903,65.16100438,17154.63805,12/15/2017 7:28,"[[42.387629027854,65.161004380568]]"
255.0548847,45.76218974,71.11024823,17156.62998,12/15/2017 12:20,"[[45.762189739984,71.110248234599]]"
251.1354251,8.125711205,44.36842244,17158.124,12/15/2017 17:12,"[[8.125711204624,44.368422440051]]"
256.7986818,-33.81290717,8.417133852,17143.5784,12/15/2017 22:04,"[[-33.812907171383,8.4171338519915]]"
261.1686144,-50.66931183,8.568627677,17134.28857,12/16/2017 2:56,"[[-50.669311828534,8.5686276766116]]"
254.5106115,-19.12503939,-7.650180393,17146.9397,12/16/2017 7:48,"[[-19.125039389466,-7.6501803933605]]"
252.7292509,23.75760779,-45.75788339,17155.80073,12/16/2017 12:40,"[[23.757607785457,-45.757883386878]]"
256.1654609,51.62838529,-56.53147126,17155.12855,12/16/2017 17:32,"[[51.628385294576,-56.531471262294]]"
252.5951849,29.40806322,-60.77618796,17158.66834,12/16/2017 22:24,"[[29.408063223483,-60.776187958976]]"
252.7987178,-13.14841015,-98.06019058,17152.27457,12/17/2017 3:16,"[[-13.148410145509,-98.060190584857]]"
260.4911123,-48.39512185,-120.4560537,17135.88565,12/17/2017 8:08,"[[-48.39512185268,-120.45605367378]]"
258.5448316,-38.78542943,-116.3064599,17138.89687,12/17/2017 13:00,"[[-38.78542942652,-116.30645991826]]"
252.1950265,1.9866365,-149.7137258,17153.23322,12/17/2017 17:52,"[[1.9866365002775,-149.7137257726]]"
254.8295651,41.76430856,179.1616855,17155.46843,12/17/2017 22:44,"[[41.764308563962,179.16168548884]]"
255.1027844,46.26794589,-175.0500815,17156.62348,12/18/2017 3:36,"[[46.267945888376,-175.05008148832]]"
251.1249654,8.970290847,158.9519134,17158.14038,12/18/2017 8:28,"[[8.9702908465942,158.95191337432]]"
256.6864966,-33.08740289,122.7264437,17143.59251,12/18/2017 13:20,"[[-33.087402891751,122.72644371832]]"
261.1614434,-50.88756405,122.20341,17134.31271,12/18/2017 18:12,"[[-50.887564053574,122.20340998581]]"
254.4815595,-19.90717932,106.8950632,17147.18114,12/18/2017 23:04,"[[-19.907179323381,106.89506317849]]"
252.4708479,23.01291449,68.77081749,17156.4312,12/19/2017 3:56,"[[23.012914492217,68.770817485318]]"
256.1162192,51.53571416,57.19473954,17155.11172,12/19/2017 8:48,"[[51.535714160062,57.194739535132]]"
252.7981093,30.1115136,53.65645106,17158.07102,12/19/2017 13:40,"[[30.111513597726,53.656451055434]]"
252.7876937,-12.38122318,16.55147749,17152.06459,12/19/2017 18:32,"[[-12.381223180904,16.551477493378]]"
260.3641075,-48.03351039,-6.54907731,17136.12822,12/19/2017 23:24,"[[-48.033510387422,-6.5490773103954]]"
258.4986196,-39.35971757,-2.027029381,17139.28,12/20/2017 4:16,"[[-39.359717565047,-2.0270293812226]]"
251.9231041,1.252369404,-35.04529951,17154.23349,12/20/2017 9:08,"[[1.2523694035135,-35.045299512955]]"
254.6288732,41.24960708,-66.59657608,17155.97433,12/20/2017 14:00,"[[41.249607083699,-66.5965760775]]"
255.2665597,46.66848324,-60.99827126,17156.1567,12/20/2017 18:52,"[[46.668483239753,-60.998271259508]]"
251.0224387,9.68877291,-86.38798672,17158.70673,12/20/2017 23:44,"[[9.6887729099445,-86.38798672196]]"
256.2507479,-32.48448184,-122.801884,17145.06025,12/21/2017 4:36,"[[-32.484481837965,-122.80188402957]]"
261.0389185,-51.04919778,-123.9140899,17134.88205,12/21/2017 9:28,"[[-51.049197780091,-123.9140898627]]"
254.7105134,-20.56719893,-138.4765581,17146.47235,12/21/2017 14:20,"[[-20.56719892789,-138.47655812529]]"
252.2074902,22.31659881,-176.655896,17157.29814,12/21/2017 19:12,"[[22.316598814401,-176.65589598623]]"
256.1841825,51.42388039,170.9477367,17154.8439,12/22/2017 0:04,"[[51.42388038638,170.94773667108]]"
253.1318551,30.73294756,168.1745723,17156.96712,12/22/2017 4:56,"[[30.732947564098,168.17457234856]]"
252.9433015,-11.6859011,131.2319278,17151.26891,12/22/2017 9:48,"[[-11.68590110025,131.23192776878]]"
260.3308226,-47.6873548,107.4862609,17136.07258,12/22/2017 14:40,"[[-47.687354802489,107.48626088125]]"
258.4242269,-39.88942145,112.3061585,17139.83822,12/22/2017 19:32,"[[-39.889421450168,112.30615848008]]"
251.6739037,0.555925965,79.66697182,17155.22848,12/23/2017 0:24,"[[0.55592596533581,79.666971815268]]"
254.4195285,40.74765895,47.71394314,17156.56668,12/23/2017 5:16,"[[40.747658949548,47.713943136293]]"
255.4946145,47.03819815,53.12067425,17155.41093,12/23/2017 10:08,"[[47.038198146467,53.120674253298]]"
251.3244055,10.37172715,28.3148198,17157.59568,12/23/2017 15:00,"[[10.371727146493,28.31481979591]]"
256.3387548,-31.88347225,-8.300370955,17144.4257,12/23/2017 19:52,"[[-31.883472246589,-8.3003709548177]]"
261.0384002,-51.19924992,-10.03313654,17134.96336,12/24/2017 0:44,"[[-51.199249924611,-10.033136540827]]"
254.5700968,-21.22913644,-23.83957467,17147.27624,12/24/2017 5:36,"[[-21.229136439661,-23.839574666948]]"
252.3808828,21.70012174,-61.99504482,17156.34998,12/24/2017 10:28,"[[21.700121739503,-61.995044817244]]"
256.0488323,51.31253934,-75.1003604,17155.31717,12/24/2017 15:20,"[[51.312539344985,-75.100360398721]]"
253.301171,31.30318903,-77.25849915,17156.5154,12/24/2017 20:12,"[[31.303189025852,-77.258499145361]]"
253.0803051,-11.04657573,-114.0397272,17150.5615,12/25/2017 1:04,"[[-11.046575730905,-114.0397272358]]"
260.3788554,-47.35980632,-138.365879,17135.68646,12/25/2017 5:56,"[[-47.359806315822,-138.36587902135]]"
258.4529051,-40.3703648,-133.2979138,17139.9414,12/25/2017 10:48,"[[-40.370364800379,-133.29791383516]]"
251.4125387,-0.077736369,-165.5706915,17156.25829,12/25/2017 15:40,"[[-0.077736368535934,-165.5706915038]]"
254.092091,40.28990392,162.1291343,17157.63607,12/25/2017 20:32,"[[40.289903916783,162.12913434202]]"
255.5292045,47.36213048,167.3395053,17155.40486,12/26/2017 1:24,"[[47.362130483263,167.33950533578]]"
251.9371105,10.98026561,143.0736443,17155.18201,12/26/2017 6:16,"[[10.980265607741,143.07364425807]]"
256.8671266,-31.34110426,106.2836227,17141.99447,12/26/2017 11:08,"[[-31.341104260716,106.2836226703]]"
261.2261306,-51.32099166,103.9892358,17134.21614,12/26/2017 16:00,"[[-51.320991664908,103.98923575879]]"
254.1754289,-21.81038192,90.8672191,17149.03854,12/26/2017 20:52,"[[-21.810381919862,90.867219103229]]"
251.5738298,21.13896529,52.7289182,17159.39235,12/27/2017 1:44,"[[21.138965286723,52.728918201356]]"
255.8516076,51.2025412,39.01733824,17156.01606,12/27/2017 6:36,"[[51.202541201995,39.017338235636]]"
253.4274959,31.79440974,37.39119552,17156.17608,12/27/2017 11:28,"[[31.794409741967,37.391195518414]]"
253.3205238,-10.49507517,0.764954799,17149.4243,12/27/2017 16:20,"[[-10.495075171623,0.76495479863812]]"
260.498528,-47.07028032,-24.04616427,17134.99341,12/27/2017 21:12,"[[-47.070280315107,-24.046164266711]]"
258.43157,-40.77255314,-18.78004562,17140.17142,12/28/2017 2:04,"[[-40.772553136364,-18.780045624977]]"
251.1587872,-0.616553701,-50.73719054,17157.2405,12/28/2017 6:56,"[[-0.61655370118468,-50.737190543214]]"
253.7845232,39.8983972,-83.31614271,17158.63492,12/28/2017 11:48,"[[39.898397198279,-83.316142709363]]"
255.5669984,47.62559999,-78.28752292,17155.33295,12/28/2017 16:40,"[[47.625599992211,-78.287522922372]]"
252.1877834,11.48600003,-102.0856597,17154.20702,12/28/2017 21:32,"[[11.486000030624,-102.0856597049]]"
257.0286515,-30.89445767,-139.0017462,17141.08003,12/29/2017 2:24,"[[-30.894457666028,-139.001746163]]"
261.2609023,-51.40927935,-141.7738194,17134.07237,12/29/2017 7:16,"[[-51.409279350145,-141.7738194447]]"
254.0223977,-22.28421245,-154.3327323,17149.78314,12/29/2017 12:08,"[[-22.284212453253,-154.33273226224]]"
251.2091424,20.67200782,167.5462583,17160.67188,12/29/2017 17:00,"[[20.672007824177,167.54625826373]]"
255.6714301,51.10162575,153.3263822,17156.65332,12/29/2017 21:52,"[[51.101625749378,153.3263821866]]"
253.5990155,32.20318313,152.1361306,17155.62118,12/30/2017 2:44,"[[32.203183131739,152.13613063381]]"
253.470043,-10.03140214,115.6407205,17148.69224,12/30/2017 7:36,"[[-10.031402137405,115.64072051997]]"
260.6286579,-46.82036794,90.42783877,17134.29593,12/30/2017 12:28,"[[-46.820367936496,90.42783877256]]"
258.5184655,-41.11533849,95.82943139,17139.95968,12/30/2017 17:20,"[[-41.115338489531,95.829431388404]]"
250.9596755,-1.082871076,64.15481942,17158.02662,12/30/2017 22:12,"[[-1.0828710758834,64.15481941736]]"
253.4502278,39.55399234,31.3395019,17159.79163,12/31/2017 3:04,"[[39.553992341407,31.339501903643]]"
255.4673412,47.84503101,36.20125938,17155.81834,12/31/2017 7:56,"[[47.845031010475,36.201259380802]]"
252.3333871,11.92272611,12.80902408,17153.67549,12/31/2017 12:48,"[[11.922726109769,12.80902408322]]"
257.1801966,-30.50376718,-24.21216786,17140.26086,12/31/2017 17:40,"[[-30.503767184678,-24.212167862398]]"
261.4049883,-51.47723533,-27.40512599,17133.49414,12/31/2017 22:32,"[[-51.477235334054,-27.405125986596]]"
254.0015118,-22.69829312,-39.47915986,17149.99246,1/1/2018 3:24,"[[-22.698293122368,-39.479159858301]]"
250.9367953,20.26116299,-77.5809665,17161.61692,1/1/2018 8:16,"[[20.26116299032,-77.580966497112]]"
255.4731015,51.00522196,-92.24971734,17157.38736,1/1/2018 13:08,"[[51.005221955625,-92.249717338307]]"
253.6654825,32.55580854,-93.05452309,17155.48302,1/1/2018 18:00,"[[32.555808544512,-93.05452309412]]"
253.6439461,-9.628567587,-129.429096,17147.88435,1/1/2018 22:52,"[[-9.6285675870198,-129.42909598259]]"
260.80071,-46.59758291,-154.9880792,17133.45139,1/2/2018 3:44,"[[-46.597582907288,-154.9880792065]]"
258.6002678,-41.39935531,-149.4604421,17139.73267,1/2/2018 8:36,"[[-41.399355314097,-149.46044210196]]"
250.7929746,-1.470355066,179.1063504,17158.67525,1/2/2018 13:28,"[[-1.4703550661757,179.10635037593]]"
253.1379182,39.27348503,146.1131511,17160.87151,1/2/2018 18:20,"[[39.273485025562,146.11315107786]]"
255.3389453,48.01948518,150.8377349,17156.37888,1/2/2018 23:12,"[[48.019485184161,150.83773490082]]"
252.3699793,12.26247767,127.7834316,17153.5415,1/3/2018 4:04,"[[12.262477671155,127.78343164871]]"
257.3215912,-30.2044814,90.68866652,17139.49401,1/3/2018 8:56,"[[-30.204481401285,90.688666523272]]"
261.6039176,-51.52573691,87.17917196,17132.64991,1/3/2018 13:48,"[[-51.525736905673,87.179171959695]]"
253.9863477,-23.01351164,75.47430441,17150.1124,1/3/2018 18:40,"[[-23.013511639747,75.474304405928]]"
250.6574193,19.95326757,37.39295946,17162.59436,1/3/2018 23:32,"[[19.953267570073,37.392959458537]]"
255.2164721,50.93345314,22.40394206,17158.3368,1/4/2018 4:24,"[[50.933453139652,22.403942061565]]"
253.6460358,32.81786502,21.86968542,17155.63165,1/4/2018 9:16,"[[32.817865018058,21.869685421878]]"
253.7416333,-9.334710336,-14.40955514,17147.38453,1/4/2018 14:08,"[[-9.3347103359654,-14.409555135455]]"
260.9615101,-46.43596554,-40.21584893,17132.66276,1/4/2018 19:00,"[[-46.435965535377,-40.215848927216]]"
258.7150782,-41.60843534,-34.603536,17139.31949,1/4/2018 23:52,"[[-41.608435338124,-34.603536000413]]"
250.6668991,-1.752845251,-65.85513438,17159.14368,1/5/2018 4:44,"[[-1.7528452510972,-65.85513437962]]"
252.8699414,39.0626257,-98.99189159,17161.81496,1/5/2018 9:36,"[[39.062625704337,-98.991891591411]]"
255.227289,48.14920698,-94.37204683,17156.85868,1/5/2018 14:28,"[[48.149206979241,-94.372046832589]]"
252.4469639,12.522758,-117.1737359,17153.24625,1/5/2018 19:20,"[[12.522758000501,-117.1737358573]]"
257.4959834,-29.97347291,-154.326559,17138.64471,1/6/2018 0:12,"[[-29.973472908274,-154.32655898394]]"
261.7875938,-51.56267434,-158.0864353,17131.88467,1/6/2018 5:04,"[[-51.562674344792,-158.08643534479]]"
254.0564296,-23.24952122,-169.5019308,17149.87448,1/6/2018 9:56,"[[-23.249521216235,-169.50193082491]]"
250.4349726,19.72076094,152.43266,17163.38467,1/6/2018 14:48,"[[19.720760939074,152.43266001985]]"
254.9313872,50.87689667,137.1993611,17159.43242,1/6/2018 19:40,"[[50.876896672805,137.19936109732]]"
253.5651995,33.01188784,136.8770932,17156.01557,1/7/2018 0:32,"[[33.011887835105,136.8770931992]]"
253.8540487,-9.116402507,100.6696376,17146.85623,1/7/2018 5:24,"[[-9.1164025066342,100.66963757987]]"
261.1707747,-46.315203,74.68471871,17131.71248,1/7/2018 10:16,"[[-46.315203002518,74.684718709582]]"
258.8268622,-41.76282506,80.34890014,17138.9066,1/7/2018 15:08,"[[-41.762825055453,80.348900135731]]"
250.5157809,-1.964079719,49.23564832,17159.72953,1/7/2018 20:00,"[[-1.9640797187633,49.235648317611]]"
252.5653716,38.90845128,16.00431325,17162.94198,1/8/2018 0:52,"[[38.908451279466,16.004313251629]]"
255.066552,48.23956987,20.54940342,17157.524,1/8/2018 5:44,"[[48.239569866878,20.549403416536]]"
252.5252235,12.70004757,-2.065948811,17152.92743,1/8/2018 10:36,"[[12.700047568592,-2.065948810502]]"
257.6936192,-29.81518833,-39.25495414,17137.73175,1/8/2018 15:28,"[[-29.815188334106,-39.254954144505]]"
261.971863,-51.58421079,-43.1864191,17131.10695,1/8/2018 20:20,"[[-51.584210793957,-43.186419099318]]"
254.0469571,-23.41113006,-54.4059834,17149.93389,1/9/2018 1:12,"[[-23.411130059479,-54.405983397762]]"
250.1681265,19.56714343,-92.45056558,17164.37682,1/9/2018 6:04,"[[19.567143434949,-92.450565579848]]"
254.6501908,50.83906135,-107.8273114,17160.51108,1/9/2018 10:56,"[[50.839061347361,-107.82731144343]]"
253.4755241,33.12560186,-108.0158264,17156.38632,1/9/2018 15:48,"[[33.125601858668,-108.01582641428]]"
253.9733833,-8.990556473,-144.1755193,17146.30235,1/9/2018 20:40,"[[-8.9905564730771,-144.17551925344]]"
261.3935128,-46.24447394,-170.259951,17130.72155,1/10/2018 1:32,"[[-46.244473938873,-170.25995100056]]"
259.0117714,-41.84296589,-164.556737,17138.14177,1/10/2018 6:24,"[[-41.842965890864,-164.55673695801]]"
250.4659099,-2.07186906,164.4067432,17159.88223,1/10/2018 11:16,"[[-2.0718690604802,164.40674317265]]"
252.2997856,38.83363905,131.136413,17163.93117,1/10/2018 16:08,"[[38.833639045571,131.13641304212]]"
254.8940725,48.27683554,135.66758,17158.1766,1/10/2018 21:00,"[[48.276835544027,135.66758002255]]"
252.5245458,12.76901468,113.1361219,17152.8753,1/11/2018 1:52,"[[12.769014675621,113.13612190063]]"
257.8110174,-29.7607984,75.94168673,17137.15701,1/11/2018 6:44,"[[-29.760798397905,75.941686729668]]"
262.0947066,-51.59042653,71.96671725,17130.53413,1/11/2018 11:36,"[[-51.590426525378,71.966717254692]]"
254.0341706,-23.45106594,60.81416863,17149.92146,1/11/2018 16:28,"[[-23.451065941302,60.814168628132]]"
249.9930223,19.52722539,22.7692442,17165.01482,1/11/2018 21:20,"[[19.527225390698,22.769244196182]]"
254.4082146,50.8325475,7.374463754,17161.43002,1/12/2018 2:12,"[[50.83254749922,7.3744637542455]]"
253.3450909,33.13852935,7.22518231,17156.85941,1/12/2018 7:04,"[[33.138529353105,7.2251823097554]]"
254.0341398,-8.98617614,-28.92222147,17145.98944,1/12/2018 11:56,"[[-8.9861761404888,-28.922221465402]]"
261.5695474,-46.24639819,-54.99941441,17129.94071,1/12/2018 16:48,"[[-46.246398191347,-54.999414412155]]"
259.1400438,-41.83982757,-49.29216098,17137.55462,1/12/2018 21:40,"[[-41.839827571632,-49.292160981075]]"
250.3996658,-2.058060031,-80.32565329,17160.0871,1/13/2018 2:32,"[[-2.0580600314127,-80.325653286746]]"
252.0603531,38.8464325,-113.5839444,17164.85848,1/13/2018 7:24,"[[38.84643249992,-113.58394444181]]"
254.631231,48.2648608,-109.0303397,17159.19955,1/13/2018 12:16,"[[48.264860798303,-109.03033965457]]"
252.4563789,12.7333329,-131.5794784,17153.10609,1/13/2018 17:08,"[[12.733332897381,-131.57947842182]]"
257.9858496,-29.79735684,-168.7621171,17136.42554,1/13/2018 22:00,"[[-29.797356844367,-168.76211707986]]"
262.3387134,-51.58610579,-172.6955784,17129.50569,1/14/2018 2:52,"[[-51.586105786484,-172.69557836688]]"
254.1395813,-23.41174433,176.1092784,17149.44619,1/14/2018 7:44,"[[-23.411744330659,176.10927839835]]"
249.8514276,19.58171464,138.0758091,17165.56613,1/14/2018 12:36,"[[19.581714640248,138.0758091035]]"
254.143101,50.85017044,122.7631348,17162.47647,1/14/2018 17:28,"[[50.850170437573,122.76313476956]]"
253.1449644,33.07151557,122.5699191,17157.60155,1/14/2018 22:20,"[[33.071515573409,122.56991913421]]"
254.1015526,-9.073567598,86.4102328,17145.68191,1/15/2018 3:12,"[[-9.0735675976215,86.410232796647]]"
261.8138003,-46.29829554,60.41181461,17128.92737,1/15/2018 8:04,"[[-46.298295540369,60.411814610169]]"
259.3159776,-41.77373108,66.10141903,17136.75866,1/15/2018 12:56,"[[-41.773731077441,66.101419028432]]"
250.363124,-1.959266626,35.01362513,17160.18609,1/15/2018 17:48,"[[-1.9592666260184,35.013625130236]]"
251.8397397,38.9383074,1.828658614,17165.74673,1/15/2018 22:40,"[[38.938307404548,1.8286586140043]]"
254.3016219,48.20210453,6.463847331,17160.45255,1/16/2018 3:32,"[[48.20210453143,6.4638473309584]]"
252.2931783,12.58824116,-16.1993026,17153.68083,1/16/2018 8:24,"[[12.588241160184,-16.199302596106]]"
258.1273448,-29.93641216,-53.34083553,17135.85314,1/16/2018 13:16,"[[-29.936412157497,-53.340835529555]]"
262.6176007,-51.56750338,-57.12862449,17128.31013,1/16/2018 18:08,"[[-51.56750337796,-57.12862448675]]"
254.2325973,-23.26729496,-68.48646264,17148.96115,1/16/2018 23:00,"[[-23.267294955135,-68.486462637844]]"
249.7234385,19.73679435,-106.5196503,17166.08537,1/17/2018 3:52,"[[19.73679434934,-106.51965033848]]"
253.8524783,50.89398002,-121.6335294,17163.62958,1/17/2018 8:44,"[[50.893980022974,-121.63352943979]]"
252.9073619,32.91046562,-121.9597665,17158.44072,1/17/2018 13:36,"[[32.91046561513,-121.9597664803]]"
254.1214099,-9.267772343,-158.1756316,17145.58606,1/17/2018 18:28,"[[-9.2677723427287,-158.17563159761]]"
262.0391565,-46.41070681,175.9962685,17128.023,1/17/2018 23:20,"[[-46.410706808039,175.99626850329]]"
259.5895569,-41.72865477,-178.5520945,17136.13737,1/18/2018 4:12,"[[-41.728654768966,-178.5520945288]]"
250.6134614,-1.972490335,150.2617252,17159.61848,1/18/2018 9:04,"[[-1.972490335278,150.2617251663]]"
252.0204903,38.87664116,116.9848103,17165.3695,1/18/2018 13:56,"[[38.876641156667,116.98481032709]]"
254.4393036,48.26519067,121.4832944,17160.25262,1/18/2018 18:48,"[[48.265190667606,121.48329444455]]"
252.3892623,12.76667559,98.9095069,17153.59526,1/18/2018 23:40,"[[12.766675592817,98.909506903659]]"
258.3569299,-29.64635268,61.58178941,17135.29631,1/19/2018 4:32,"[[-29.646352678078,61.581789409448]]"
262.9820556,-51.61451391,57.32697325,17127.35322,1/19/2018 9:24,"[[-51.614513905414,57.326973252931]]"
254.711371,-23.71524459,46.32497142,17147.68162,1/19/2018 14:16,"[[-23.715244586852,46.324971421637]]"
249.9917909,19.19995449,8.244155375,17165.32074,1/19/2018 19:08,"[[19.199954493912,8.2441553748579]]"
253.990796,50.72794435,-7.62387298,17163.48588,1/20/2018 0:00,"[[50.727944352282,-7.6238729802807]]"
253.0853288,33.51893098,-7.4993666,17158.50169,1/20/2018 4:52,"[[33.518930982862,-7.4993665997786]]"
254.1463725,-8.486228132,-43.55059248,17145.86239,1/20/2018 9:44,"[[-8.4862281321057,-43.550592475419]]"
262.1708635,-45.9186878,-70.15117055,17127.73729,1/20/2018 14:36,"[[-45.918687803738,-70.151170552484]]"
260.0388659,-42.29289337,-64.43462916,17134.54102,1/20/2018 19:28,"[[-42.29289337303,-64.434629163561]]"
250.8609384,-2.779323738,-95.11690408,17158.65078,1/21/2018 0:20,"[[-2.7793237381308,-95.116904081532]]"
251.8353608,38.24663141,-128.7976225,17165.87369,1/21/2018 5:12,"[[38.246631410419,-128.79762251967]]"
254.2994691,48.64162712,-124.7215066,17161.14228,1/21/2018 10:04,"[[48.641627124819,-124.72150661866]]"
252.3304951,13.59563279,-146.5309353,17154.21336,1/21/2018 14:56,"[[13.595632786737,-146.53093529468]]"
258.1848418,-28.95921894,176.0462071,17135.64887,1/21/2018 19:48,"[[-28.959218942023,176.04620706875]]"
263.1276172,-51.691041,171.0379189,17126.75226,1/22/2018 0:40,"[[-51.691041003513,171.03791888329]]"
255.0722492,-24.42434338,160.867594,17146.43705,1/22/2018 5:32,"[[-24.424343379636,160.86759401497]]"
250.0098366,18.47254468,122.8382509,17164.97179,1/22/2018 10:24,"[[18.472544675799,122.83825088049]]"
253.793819,50.51736339,106.1812997,17164.1334,1/22/2018 15:16,"[[50.517363394993,106.18129974534]]"
252.8833198,34.14336562,106.9190575,17159.57582,1/22/2018 20:08,"[[34.143365621434,106.91905753517]]"
253.9154393,-7.764154844,71.12369386,17146.65319,1/23/2018 1:00,"[[-7.7641548442124,71.123693860782]]"
262.1633628,-45.49651498,43.9541421,17127.50557,1/23/2018 5:52,"[[-45.49651498241,43.954142098179]]"
260.3950496,-42.78504729,49.79122569,17133.29862,1/23/2018 10:44,"[[-42.785047290625,49.791225693635]]"
251.0821563,-3.493063174,19.57688229,17157.74424,1/23/2018 15:36,"[[-3.4930631739955,19.576882293951]]"
251.6840657,37.6883142,-14.43683912,17166.16854,1/23/2018 20:28,"[[37.688314199151,-14.436839120287]]"
254.0183555,48.94381655,-10.7155485,17162.39184,1/24/2018 1:20,"[[48.94381655017,-10.715548496654]]"
252.0498506,14.26201133,-31.84190861,17155.46547,1/24/2018 6:12,"[[14.262011332503,-31.841908606257]]"
258.0103233,-28.35781372,-69.37781301,17136.04885,1/24/2018 11:04,"[[-28.357813722052,-69.377813012724]]"
263.3700973,-51.74063356,-75.05289952,17125.74102,1/24/2018 15:56,"[[-51.74063356406,-75.052899519455]]"
255.4189143,-25.0390801,-84.50548997,17145.21399,1/24/2018 20:48,"[[-25.039080104838,-84.505489967674]]"
250.0186106,17.83832519,-122.4776475,17164.69113,1/25/2018 1:40,"[[17.83832518865,-122.47764745025]]"
253.5376575,50.32159123,-139.8057575,17165.02226,1/25/2018 6:32,"[[50.321591225561,-139.80575745704]]"
252.6678273,34.67440038,-138.5517912,17160.65107,1/25/2018 11:24,"[[34.67440037954,-138.55179123614]]"
253.7242864,-7.149644609,-174.1151093,17147.29297,1/25/2018 16:16,"[[-7.1496446089186,-174.11510934381]]"
262.2119009,-45.1317713,158.2493875,17127.06332,1/25/2018 21:08,"[[-45.131771297824,158.24938748944]]"
260.7902622,-43.19515274,164.1664289,17131.84349,1/26/2018 2:00,"[[-43.195152735132,164.16642890868]]"
251.3175342,-4.094928404,134.3594129,17156.76816,1/26/2018 6:52,"[[-4.0949284044542,134.3594128811]]"
251.509336,37.21655828,100.0805774,17166.5872,1/26/2018 11:44,"[[37.21655828007,100.08057737974]]"
253.7166496,49.19028346,103.4744785,17163.69179,1/26/2018 16:36,"[[49.190283462892,103.47447852999]]"
251.7963814,14.82276709,82.93795219,17156.5829,1/26/2018 21:28,"[[14.822767093831,82.937952190577]]"
257.8918026,-27.85138843,45.31457613,17136.26084,1/27/2018 2:20,"[[-27.851388431363,45.314576128994]]"
263.6185512,-51.773484,39.07490142,17124.69341,1/27/2018 7:12,"[[-51.773484002519,39.074901423403]]"
255.7906515,-25.55311308,30.22366108,17143.85113,1/27/2018 12:04,"[[-25.553113079976,30.223661076678]]"
250.0340664,17.30683674,-7.69456593,17164.41745,1/27/2018 16:56,"[[17.306836739593,-7.6945659296197]]"
253.3044288,50.14838644,-25.57942949,17165.83013,1/27/2018 21:48,"[[50.148386440463,-25.579429493608]]"
252.3847769,35.11442373,-23.90435185,17161.96071,1/28/2018 2:40,"[[35.114423734489,-23.904351845208]]"
253.4578119,-6.639323323,-59.26370666,17148.2596,1/28/2018 7:32,"[[-6.639323323037,-59.263706657671]]"
262.1936342,-44.82335656,-87.27922311,17126.92383,1/28/2018 12:24,"[[-44.823356564876,-87.279223107877]]"
261.0839768,-43.52706493,-81.31219836,17130.764,1/28/2018 17:16,"[[-43.527064932194,-81.312198356573]]"
251.5129674,-4.596131703,-110.7776571,17155.96276,1/28/2018 22:08,"[[-4.5961317028704,-110.77765707336]]"
251.3983441,36.81898917,-145.2696106,17166.79474,1/29/2018 3:00,"[[36.818989168466,-145.26961057578]]"
